id,timestamp,sender,reply_to,content
12622,02.10.2024 12:34:00,User,,Kaut kas traks notiek Latvijā. Inga tika izsaukta uz policiju parr savu nevienu nonosodošo ierakstu FB.
12623,02.10.2024 13:19:48,User,12622.0,Smieklīgs varas mēģinājums iebiedēt! 😎
12626,02.10.2024 13:32:31,User,12624.0,Kas par Ingu?
12627,02.10.2024 13:33:13,User,12624.0,"Te nav demokrātijas un nav arī vārda brīvības - paskatieties uz šausmīgo Gunara Astras pieminekli un uzreiz būs skaidrs, ka varu ir sagrābuši parazīti, kas vēl tikai sliktu un tos vada vienīgi varaskāre un mantrausība. Tie nav cilvēka vārda cienīgi..."
12628,02.10.2024 13:39:50,User,12624.0,Vai runa ir par šo rakstu?
12629,02.10.2024 13:40:33,User,12624.0,Oho 😲Tad jau mani arī varbūt Rīgā meklē 🤔
12630,02.10.2024 13:41:24,User,12624.0,"Ingai ir ļoti augsta emocionālā inteliģence un, ja viņas FB postu BKUS var notraktēt kā naida runu…, tad man ir jautājums par to cilvēku veselo saprātu 🤦‍♀️"
12631,02.10.2024 13:42:46,User,12624.0,Kaspars noteikti var palīdzēt vai vismaz dalīties pieredzē komunikācijā ar šiem SIA Policija darbiniekiem...
12632,02.10.2024 13:47:34,User,,
12634,02.10.2024 13:53:47,User,12624.0,"“Nama māte” 🤮🤢🤮🤢🤮🤢Rota vīrusa konferencē. Mums jau bija viens kurš iedomājas ka “ir Latvijas seja”, tas kurš aizlidoja ✈️ Un tagad šitā dāma apgalvo ka “ārzemju kolēģi” skatoties uz viņu “saredz Latviju” 🤥🤕"
12639,02.10.2024 14:04:48,User,12597.0,"Bet, ja vakcinēts, un saslimst, kurš tad cietumā ies - ārsts vakcinators vai vakcinēšanas likuma ieviesējs, vai šprices ražotājs un izplatītājs, kurš? Vislabāk, visa brandža!!!"
12640,02.10.2024 14:10:24,User,12632.0,"Jahves tēva Eļa kalpotāji nāk no Eles un viņus sauc par eliti. Vēl ir tāds alus - Eļ. Pareizāk būtu vārdu Elle rakstit ar vienu""L""."
12641,02.10.2024 14:19:01,User,12616.0,"...nu, ne tikai suni..."
12642,02.10.2024 14:26:20,User,12640.0,"...var teikt arī tā - nāk no elles, sauc par ellīti, jo rada elli Zemes virsū, pamazām pārvērš par elli visu, kam pieskaras..."
12643,02.10.2024 14:41:52,User,12642.0,"...var teikt arī tā - nāk itkā pārbaudīt iestājeksāmenu, kā Bībelē nodefinēts -  atsijāt graudus no pelavām 😇😇☠☠"
12644,02.10.2024 15:37:15,User,,"Der globale Angriff auf die MeinungsfreiheitEs gibt Neuigkeiten zum AfD-Verbotsverfahren und die EU plant die Einrichtung einer Wahrheitsbehörde, die direkt mit Geheimdiensten zusammen arbeiten soll.Hier geht es zum Video auf dem neuen YouTube-Kanal Schuberts Lagemeldung:"
12645,02.10.2024 15:37:42,User,,
12646,02.10.2024 15:41:55,User,12624.0,"Kāds tādās pašās lietiņās iesaistīts un ar naudu apmāts, kā viņa, arī saredz.Gan jau ""seja"" ar līdzskrējējiem sajutusi, ka kaut kas nogājis greizi un ""mazais cinītis""-  puisīša vecāki- kopā ar pārējiem neklusējošiem viņu tēlu/tā saucamo autoritāti sašķobījis. Gan jau būs arī agonija- ko sēja, to pļaus."
12647,02.10.2024 15:56:31,User,12624.0,"Ar vēsu prātu apdomājiet, ja liek rakstīts paskaidrojumus par tāda tipa abstraktu rakstu, tad varbūt drīz būs jāraksta paskaidrojumi par nosapņotiem sapņiem? 😃"
12648,02.10.2024 15:58:01,User,,"Tagad klausos raidījumu Krustpunktā un vienkārši nāk smiekli kādi tur idioti savakušies un kādus murgus viņi nes apspriežot par bērnu vakcinēšanu un kādu atbildību piemierot vecākiem,ja atsakās potēt bērnus 🙉"
12649,02.10.2024 16:06:41,User,,"Mans ieteikums,ja tomēr vecākiem liek obligāti vakcinēt bērnus, tad vecākiem ir jādod parakstīt ģimenes ārstiem un viņu māsiņām juridiski pareizi sastādītu,kas būs derīgs iesniegšanai attiecīgi iestādēm, kā ģimenes ārsts un māsiņa uzņemas pilnīgu atbildību ,ja rodas jebkādas komplikācijas, blaknes un tamlīdzīgas lietas, par bērnu kropļošana ar vakcīnu."
12650,02.10.2024 16:16:01,User,12624.0,"Isteniba cilvekam nav jaskaisrojas nevienam prieksha. Uz dzivu cilveku neattiesac nekadi ne likumi, ne noteikumi. Viss tas ir paredzeta tikai fiz., jur., vai cita veida personam.Bet vajadzetu zinat, ka jebkada veida pieprasijums vai  paskaidrojums ir oferta."
12651,02.10.2024 16:21:43,User,12649.0,"Bet pirms tam pieprasìt pilnu veselìbas pàrbaudi. Asins analìzes, alergologs, imunologs, antivielas.  Iekaisumu marķierus."
12652,02.10.2024 16:24:29,User,12644.0,"Līdz pat kaulu smadzenēm korumpētās, auKstās, melīgās amatpersonas vadībā EU tikšot ieviestas patiesības ministrijas, kurām būšot jāsadarbojas ar slepenajiem dienestiem.Kas ir patiesība viņu izpratnē, to mēs jau esam sākuši saprast.No patiesības viņu interpretācijā līdz patiesībai mūsu izpratnē - tik tālu kā četrrāpus līdz Ķīnai."
12653,02.10.2024 16:29:32,User,12649.0,"Ko var kādam LIKT??? Kas mēs kādi kalpi, vergi, klaušenieki, dzimtcilvēki?! Mēs esam brīvi cilvēki un mūsu bērni ir brīvi cilvēki!!! Lai potē sevi un savus bērnus, bet mūs un mūsu bērnus lai liek mierā!"
12654,02.10.2024 16:40:46,User,,"Kāpēc antivakseri nesaslima un nenomira ar Jūsu iecienīto covid?Realitāte ur pavisam cita, ne tā, ko mums pasniedz!Manas nopotētās kolēģes jau ceturto reizi slimo ar covid un katru reizi arvien smagāk un man viņu vietā jāstrādā. Jauki vai ne?Pirmsskolā var labi redzēt   - pret ko bērni vakcinēti ar to slimo! Tas attiecas uz vējbaku un gripas poti. Kad medmāsai jautāju, kāpēc tik jocīgi izsitumi pie vējbakām, manā bērnībā bija citādi. Viņas atbilde - no vakcīnas mutējās. Tas bija divus gadus pirms covid. Tad es par to tā neaizdomājos.. Kāda jēga tai vējbaku potei, ja tāpat ir 10 dienu karantīna un jāslimo?Vecākie dēli nebija potēti pret vējbakām un izslimoja viegli bērnudārzā ar dažām pumpām. Jaunākais bija potēts un saslima 11 gadu vecumā un daudz smagāk. Bezjēdzīgā vakcīna!Dēls, radi, kolēģes, paziņas bija potēti pret gripu un mēnesi pēc potes smagi saslima ar gripu. Bezjēdzīgā vakcīna!Runājot par plakano zemi... Atceros to melnbalto filmu, kur no Zemes ar kosmonautiem kosmosā sazinājās ar parasto telefonu. Absurds! Tad vēl varēja cilvēkus par muļķiem uzskatīt!"
12655,02.10.2024 16:59:02,User,12624.0,Mans biznesa profils google ir uzlauzts 😡 Sakarā ar manām pēdējo dienu aktivitātēm  sociālajos medijos. Garas rokas tam BKUS 😤
12656,02.10.2024 17:04:19,User,12526.0,"Informācijai saistībā ar vakcināciju: 2017. gadā manam mazdēlam 2,5 gadu vecumā ģimenes ārsts atbilstoši potēšanas kalendāram iepotēja komplekso difterijas poti (no 7 elementiem), tās pašas dienas pievakarē viņam uzcēlās temperatūra 39, kājas un rokas palika zilas, bet pats pelēks un vairāk kā stundu trīcēja un kliedza nedabīgā balsī. Meita dēliņu apķēra, piespieda pie sevis un turēja. Zvanījām ģimenes ārstam, saņēmām atbildi - nu tā notiek. Un nekas vairāk. Zvanījām uz ārstu diennakts tālruni konsultācijas saņemšanai, ieteica iedod pieejamās bērnu pretdrudža zāles - nelīdzēja. Beigās iedevām veco labo analgīnu, un tad temperatūra sāka kristies. Bez šaubām tā bija potes blakne, un bērnam tās bija briesmīgas mokas. Vai ģimenes ārsts fiksēja šo gadījumu, nezinam. Tāpēc nevar pieļaut piespiedu kārtā bērnu obligāto vakcināciju, bērni pakļauti milzīgam riskam un par sekām neviens neatbild."
12657,02.10.2024 17:11:00,User,12653.0,"Jūs pamēģiniet iedot tādu papīru un redzēsiet,ka pieņems Jūsu atteikumu un nekur neziņos. Jo tikai tamdēļ, ka nevēlas uznemties atbildibu par sekām."
12658,02.10.2024 17:14:18,User,12624.0,Sevis slavēšanas kampaņa mm katru dienu - “Ļaudis sajūsmā” 😬🤕😏
12659,02.10.2024 17:27:12,User,12649.0,"Nu, nezinu gan... Man no tā drošāk nekļūst un es negrasos tā spēlēties..."
12660,02.10.2024 17:31:16,Edgars Mednis,12656.0,Šo Jūs varētu iepostēt šeit:  lai vairāk cilvēku var izlasīt
12661,02.10.2024 17:32:13,User,12658.0,"Laikam pēdējā laikā vecāki masveidā pieprasa ātrajiem bērnus uz turieni nevest un ģimenes ārstiem uz izmeklējumiem arī uz turieni nesūtīt, pietiks jau tas monopols...tad nu jāsāk drukāt kaut kādas pozitīvisma pilnas ziņas"
12662,02.10.2024 17:33:03,User,,"Deputātu jautājums - Nr: 127/J14  Par difterijas gadījumu Bērnu klīniskajā universitātes slimnīcā un nepilngadīgu pacientu vislabāko interešu ievērošanu (iesniegts 25.09.2024.) Kungi sniedz ""nesaistošu viedokli"" 👉"
12663,02.10.2024 17:34:29,User,12659.0,"Izejoši no tā kāds nesīs atbildību par blaknēm un,nedod Dievs, nāvi un atbildes par vakcīnu mums nezināmo sastāvu,ar kuru mums nedod pat iepazīties ar to izpētīt-iepazitied pirmā piekrist potei."
12664,02.10.2024 17:38:09,User,,;
12665,02.10.2024 17:39:39,User,12662.0,Man neveras vaļā.
12666,02.10.2024 17:40:11,User,,Man arī never vaļā
12667,02.10.2024 17:40:50,User,,"Man arī ne, lapas apakšmalā kaut kāds mikroskopisks pfd, kuru lejuplādēju, bet arī tas neveras"
12668,02.10.2024 17:41:18,User,12658.0,Šis jau arī pie tā paša... vajag tak labu tēlu veidot.:)
12669,02.10.2024 17:43:11,User,,Saeimas mājas lapa--> likumdošana-->atbilžu sniegšana uz deputātu jautājumiem-->14.Saeimā iesniegto deputātu jautājumu un atbilžu saraksts-->5. lapa. Jāatver - dokumenti.
12670,02.10.2024 17:46:51,User,12526.0,Darīts🙂
12671,02.10.2024 17:50:35,User,12669.0,Paldies
12672,02.10.2024 18:19:42,User,12649.0,"Šo kaut kur dzirdēju, ka kāda ārste vai kas atbildēja, ka šādu atbildību redz ārsti nekad nevarēs uzņemties un nekad neparakstīs, jo nevar zināt konkrētu organismu un kā reaģēs.Tāda absurda situācija un skaidrojums. Tātad sabiedrības labā potēs visus, jo labums esot lielāks kā riski, bet paši nevar uzņemties atbildību, jo tomēr cilvēks katrs var reaģēt savādāk.🙈"
12673,02.10.2024 18:23:04,User,12624.0,"Ko tie policaji var izdarīt, ja paskaidrojumu neraksta?Lasīju to rakstu sakarā ar Madonas ğimeni -  nekā nosodāma. Šķiet, tā varētu būt iebiedēšana? Varbūt labāk pretstatīt prasību policijai, lai tie paši paskaidro, kamdēļ neievēro Valsts Konstitūciju - Satversmi, u.t.t. (uridiski pareizi noformulētu)? Vēl var pieprasīt, lai paskaidro, uz kāda pamata komercreğistrā reğistrēts veidojums no Jums ko pieprasa - jo sadarb8bas līguma jau nav.Varbūt labākā aizstāvība ir aktīvs pretuzbrukums, nevis padevīgi pakļauties?Varbūt vajag mēğināt šo notikumu - visu, kas te notiek - darīt zināmu caur blogeriem citiem pasaulē (tā notika ar Marinu Kornatovsku)?Katrā ziņā - veiksmi un izturību!"
12674,02.10.2024 18:37:46,User,12656.0,Pašiem jāaizpilda blakņu lapu
12675,02.10.2024 18:38:16,User,12653.0,"Ko es nepareizi pateicu?Lai potèjàs tie, kas to grib, kas tam tic.Un lai liek mierà tos, kas atsakàs.Kà var kko likt?Mès tak neesam nekàdas, mantas, lietas.Katram ir vińa BRÌVÀ GRIBA."
12677,02.10.2024 18:48:52,User,12624.0,Tikmēr LV labklājības ministrs rūpējas par Uzbeku labklājību
12678,02.10.2024 18:57:29,User,,
12679,02.10.2024 19:08:36,User,,
12681,02.10.2024 19:13:38,User,,
12682,02.10.2024 19:44:46,User,12624.0,"Neba jau es viena sociālos tīklos norādu, ka Latvijā atdzimst fashisms"
12683,02.10.2024 19:50:58,User,,Pilns video:
12684,02.10.2024 19:58:50,User,,"Man rodas vèl jautàjums. Ja mazajam puisìtim konstatèja miokardìtu, kà vecàkiem varèja prasìt atļauju sirds transplantacijai. Vai tā tika veikta bez vecāku ziņas noslepenojot transplantācijas faktu un nāves cēlonim klāt pierakstīt arī miokardītu?.."
12685,02.10.2024 20:05:01,User,12684.0,No trešās minūtes
12686,02.10.2024 20:18:12,User,,Kas ir ar meitenītēm slimnīcā un vecāku tiesībām? Liekas šodien par to bija jālemj.
12687,02.10.2024 20:18:15,User,12628.0,"Jā, par šo."
12688,02.10.2024 20:51:42,User,12682.0,"Tie, kas ir feisbukā, ja vēlēsies lasīt jūsu komentārus zem katra raksta, gan jau atradīs Jūs tur un piedraugosies. 🤔🤷🏽‍♀️"
12690,02.10.2024 21:43:17,User,,
12691,02.10.2024 21:45:42,User,12686.0,Rīt- 3.oktobrī
12692,02.10.2024 22:20:21,User,,
12695,02.10.2024 22:25:51,User,12624.0,"Ir arī tādi mūsu vidū. Sevi sauc par brīviem cilvēkiem, gaismas nesējiem utt, bet, kad visi pārdzīvo notikumu ar mazo puisīti un atbalsta tos, kas rīkojas, lai palīdzētu, šīs “dievišķās” personas parāda savu īsto seju"
12696,02.10.2024 22:34:18,User,,Šī Ingūna kura sevi uzskata par baigi brīvo ir atbraukusi no Anglijas kur sapelnīja sev pensiju. Ja jau tik brīva- ko tad izmanto sistēmas pensiju- būtu no tās jāatsakās😏
12697,02.10.2024 22:35:36,User,,Mednis un dr. Līcītis.
12698,02.10.2024 22:45:50,User,12526.0,"Lūgums izveidot grupu, kur cilvēki var dalīties ar pieredzi par sliktu vai nepareizu ārstēšanu vai neārstēšanu. Man ir šis tas sakrājies."
12699,02.10.2024 22:49:37,User,12624.0,
12700,02.10.2024 22:58:29,User,,
12701,02.10.2024 23:05:15,User,12677.0,"Tā, starp citu, par iepludināto darba spēku Latvijā - Kalngales perona izbūvēšanā jau darbojas ārzemnieki - vismaz viens cilvēks no Uzbekijas un viens no Azerbeidžānas, pāris dienas iepriekš ar viņiem aprunājos, izklausījās apmierināti ar darba nosacījumiem."
12702,02.10.2024 23:21:00,User,,"Man atkal aktuālāk būtu grupa ar info par ārstiem kas neārstē pēc protokoliem, kas mēģina atrast iemeslu, nevis novērst simptomus.Un domāju ka tas varētu būt aktuāli vēl daudziem."
12703,02.10.2024 23:22:34,User,12702.0,"Kā nodrošināsim, ka tur neiekļūst kaut kādi žurkas, kas iznes informāciju?"
12704,02.10.2024 23:26:34,User,12703.0,"Žurkas iekļūs visur kur gribēs. Edgars arī ārstē, L.Līcītis arī un oficiāli nekur neslēpjoties. Par maksu, nevis atkarīgi no sistēmas finansējuma. Es arī esmu gatavs maksāt, un lai ir rezultāts, nevis es itkā par dažiem eiro aizeju pie ģimenes ārsta, pēc tam simtus izdodu zālēm un vēl pēc tam tūkstošus lai tiktu vaļā no zāļu blaknēm."
12705,02.10.2024 23:41:03,User,,
12706,03.10.2024 00:05:50,User,12704.0,"Tieši tā! Un tās žurkas šobrīd ir kļuvušas aktīvākas, jo ""tūdi"" briest! Tāpēc, jo publiskāk, jo labāk!"
12707,03.10.2024 00:19:40,User,,"‼️ Rīt Madonas bāriņtiesā pl.14.00 sāksies sēde par bērnu atdošanu vecākiem!📍 Brauciet atbalstīt vecākus, ja ir tāda iespēja: Blaumaņa iela 3, Madonas pilsēta, pl.14.00.‼️ Lieta ir safabricēta, uzspiež vakcināciju, piespiedu ārstēšanu, notiek arī bērnu dalība klīniskajā pētījumā. Cerams, ka gūstā paņemtie bērni tiks atdoti vecākiem! ‼️ Jāpanāk, lai bāriņtiesas amatpersonas saņem pelnītu sodu, par galēju teroru pret bērniem un vecākiem."
12709,03.10.2024 00:39:03,User,12708.0,"Jo tālāk, jo trakāk... 🙈 man ļoti interesē tas epasts no policijas, varētu dabūt kopiju?"
12710,03.10.2024 00:43:22,User,12708.0,Vai tad policija nesūta paziņojumu ierasties uz nopratināšanu uz deklarēto dzīves vietu? Kāds e-pasts?!
12711,03.10.2024 00:48:07,User,,"Nu, sakiet vèl, ka tàs ir pandèmijas, nevis ìstas PLÀNdèmijas"
12712,03.10.2024 01:15:17,User,,
12713,03.10.2024 01:34:52,User,12708.0,"Jaunā realitāte…Te vēl viens konts, kuru FB grasās dzēst. Silvija Ābele,  tāpat kā dr. Mednis ir dārgumi, no kā mācīties mums visiem."
12714,03.10.2024 01:44:09,User,,Šodien ltv 🙈. Tādēļ braukā apkārt un meklē veselas sievietes?!
12716,03.10.2024 03:06:21,User,12714.0,"Protams, jo mammogràfija bieži dod kľùdaini pozitìvu rezultàtu, viens. Un otrs - tàs laikà dabù tik lielu starojuma devu un krùtis tiek saspiestas tik briesmìgi, ka, ja pirms tam vèža nebija, tad pèc tam tàds radìsies ar milzu iespèjamìbu."
12718,03.10.2024 07:31:43,User,,
12719,03.10.2024 07:36:19,User,12708.0,"Cien. Edgars1. Ta ir oferta. Visi shie jautajumi ir mineti, lai noverstu uzmanibu no ofertas fakta.2. Dzivs cilveks nav fiziska, juridiska, vai kada cita veida persona un, pauzot savu brivo gribu, vinjam nav pienakumu skaidrot kadam kaut-ko. 3. Ja valsti netiek ieverotas cilveka tiesibas, tad stajas speka starptautiskie akti, t.sk.Cilveku tiesibu delkaracija, t.sk. ir pieejami anglju un krievu valodas:"
12720,03.10.2024 07:41:01,User,12708.0,Kas ir oferta?
12721,03.10.2024 07:53:54,User,,"‼️Wie sie Frequenzen benutzen, um deinen Geist zu kontrollieren und dich selbstgefällig und apathisch zu machen‼️Genau das passiert gerade, und jeder neue 5G-Mast, jeder neue SpaceX-Satellit in niedriger Umlaufbahn, von denen es inzwischen Tausende gibt und möglicherweise Zehntausende geplant sind, erhöht das Potenzial dafür. Die Cloud wird  tagtäglich ausgebaut.Quelle: David IckeFindest du diese Info wichtig? Dann abonniere unseren Kanal!👉 @LegitimNews#5G #Mindcontrol #Frequenzen"
12722,03.10.2024 08:48:44,User,12708.0,Dabas Mākslas Skolas kontu arī draud dzēst! Es biju ielikusi recepti par tradicionālo mušmires pretsāpju līdzekļa izgatavošanu
12723,03.10.2024 08:50:54,User,12708.0,"Tad nu ir šādi jautājumi pašai ""Policijai"" un Profesorei Zavadskai.Profesore Zavadska - Vai šajos Žurnāala ""The Economist"" vākos var nooprast ka plānojas ""finanšu operācija"" ar kuras palīdzību varēs ļoti labi nopelnīt.Operācija būs saistīta ar Mikrobiem un (2012 gada vāks)Avots būs no ""Ķīnas"" 0 2017 gada vāksTas būs visa 2020 un 2021 gada akcents jo ir parādīts gada aktuālākajā žurnālā.Kā Jūs domājiet ko par šīm bilkdēm asociatīvi domātu slokēni no 9 līdz 12 klasei?"
12724,03.10.2024 08:54:43,User,12708.0,"Vajag pakonsultēties ar juristu, vai uz šādiem e-pastiem vispār vajag atbildēt.🤔"
12725,03.10.2024 09:01:04,User,12722.0,"Mīļie, bet KĀPĒC jūs visi joprojām esat feisbukā, un neviens nemeklē alternatīvu? Kad feisbuks vēl tikai grasījās kļūt par Metu, daudzi solījās to pamest. Kā notika realitātē? Varbūt viens no simta izdzēsās un nav tur atgriezies."
12726,03.10.2024 09:03:46,Edgars Mednis,12725.0,"Tas ir tāpat kā ēst nekvalitatīvu pārtiku un sūdzēties, ka sāp vēders. :))"
12727,03.10.2024 09:11:52,User,,"Jebkuru lietu (arī FB) var izmantot cēliem mērķiem vai degradācijai un iznīcināšanai. Es varu pateikties tikai Fb par to ka esmu virtuāli satikusi un iepazinusi spēcīgus un gaišus cilvēkus. Telegrams jau arī palicis kā alternatīva,bet ļoti daudziem tā vēl nav. Šī publiskais nosodījums feisbukam atgādina dažu labu ""brīvo"" cilvēku,kurš katru dienu plātās un citus māca par iziešanu no sistēmas,bet reizi mēnesī skrien palekdamies pie bankomāta pēc kārtējās pensijas🤭"
